,Código INE,Municipio,Provincia,Comunidad Autónoma,Población Total,Población Hombres,Población Mujeres,Unnamed: 7,Conductores Hombres,Conductoras Mujeres,Censo Conductores,Unnamed: 11,Parque Ciclomotores,Parque Motocicletas,Parque Turismos,Parque Furgonetas,Parque Camiones,Parque Total,Motocicletas sin ITV (<25 años),Turismos sin ITV (<25 años),Resto de Vehículos sin ITV (<25 años),Parque Ciclomotores (<25 años),Parque Ciclomotores (<15 años),Parque Ciclomotores (<8 años),Parque Ciclomotores (<4 años),Parque Motocicletas (<25 años),Parque Motocicletas (<15 años),Parque Motocicletas (<8 años),Parque Motocicletas (<4 años),Parque Turismos (<25 años),Parque Turismos (<15 años),Parque Turismos (<8 años),Parque Turismos (<4 años),Parque Furgonetas (<25 años),Parque Furgonetas (<15 años),Parque Furgonetas (<8 años),Parque Furgonetas (<4 años),Parque Camiones (<25 años),Parque Camiones (<15 años),Parque Camiones (<8 años),Parque Camiones (<4 años),Unnamed: 41,Antigüedad Media del Parque (<25 años),Antigüedad Media de Ciclomotores,Antigüedad Media de Motocicletas,Antigüedad Media de Turismos,Antigüedad Media de Furgonetas,Antigüedad Media de Camiones,Unnamed: 48,Bicicletas Fallecidos,Bicicletas Heridos Graves,Bicicletas Heridos Leves,Ciclomotores Fallecidos,Ciclomotores Heridos Graves,Ciclomotores Heridos Leves,Motocicletas Fallecidos,Motocicletas Heridos Graves,Motocicletas Heridos Leves,Turismos Fallecidos,Turismos Heridos Graves,Turismos Heridos Leves,Furgonetas Fallecidos,Furgonetas Heridos Graves,Furgonetas Heridos Leves,Camiones Fallecidos,Camiones Heridos Graves,Camiones Heridos Leves,Autobús Fallecidos,Autobús Heridos Graves,Autobús Heridos Leves,Otros Fallecidos,Otros Heridos Graves,Otros Heridos Leves,Peatones Fallecidos,Peatones Heridos Graves,Peatones Heridos Leves,Nº Accidentes con Víctimas,Fallecidos,Heridos Hospitalizados,Heridos no Hospitalizados,Unnamed: 80,Total Sanciones con Puntos,Total Puntos Detraídos,Velocidad (2 puntos),Velocidad (4 puntos),Velocidad (6 puntos),Alcohol (4 puntos),Alcohol (6 puntos),Drogas (6 puntos),"Casco, Cinturón, SRI (3 puntos)",Móvil (3 puntos),Semáforo (4 puntos),Otra (3 puntos),Otra (4 puntos),Otra (6 puntos),Unnamed: 95,Campañas
7205,46221,Manuel,Valencia/València,Comunitat Valenciana,2436.0,1202.0,1234.0,,931.0,652.0,1583.0,,324.0,196.0,1383.0,75.0,179.0,2230.0,40.0,126.0,49.0,324.0,60.0,22.0,17.0,121.0,85.0,34.0,21.0,1260.0,834.0,438.0,218.0,44.0,31.0,18.0,9.0,142.0,62.0,14.0,3.0,,12.651013754457463,17.642777777777777,11.956198347107438,11.406809523809525,10.5825,15.705070422535211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7206,46222,Marines,Valencia/València,Comunitat Valenciana,1848.0,972.0,876.0,,657.0,485.0,1142.0,,117.0,148.0,1097.0,88.0,152.0,1654.0,31.0,97.0,63.0,116.0,25.0,6.0,2.0,100.0,74.0,27.0,12.0,1012.0,680.0,383.0,187.0,63.0,33.0,17.0,13.0,142.0,74.0,16.0,6.0,,12.267331975560081,17.908189655172414,11.8234,11.176235177865612,13.912222222222223,14.513943661971831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7207,46223,Massalavés,Valencia/València,Comunitat Valenciana,1610.0,844.0,766.0,,607.0,350.0,957.0,,201.0,158.0,946.0,65.0,205.0,1590.0,19.0,129.0,71.0,199.0,24.0,5.0,4.0,69.0,55.0,29.0,22.0,819.0,509.0,233.0,125.0,46.0,32.0,16.0,3.0,160.0,73.0,26.0,11.0,,13.335092024539877,18.395879396984924,9.41159420289855,12.177826617826618,12.019130434782609,14.835625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
7208,46224,Massalfassar,Valencia/València,Comunitat Valenciana,2555.0,1271.0,1284.0,,927.0,734.0,1661.0,,104.0,230.0,1367.0,121.0,190.0,2428.0,38.0,117.0,100.0,101.0,23.0,10.0,3.0,173.0,138.0,66.0,48.0,1296.0,936.0,535.0,253.0,82.0,58.0,36.0,17.0,149.0,67.0,24.0,20.0,,10.22317496573778,17.142178217821783,10.0257225433526,10.437569444444444,10.553658536585365,14.752953020134228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7209,46225,Massamagrell,Valencia/València,Comunitat Valenciana,16163.0,8013.0,8150.0,,5742.0,4086.0,9828.0,,548.0,870.0,7531.0,438.0,840.0,10710.0,168.0,631.0,353.0,547.0,144.0,40.0,15.0,710.0,558.0,262.0,145.0,7124.0,4856.0,2571.0,1392.0,340.0,225.0,132.0,72.0,775.0,385.0,105.0,42.0,,11.539527685659733,16.98890310786106,10.346464788732394,11.088608927568782,11.093235294117648,14.538516129032258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7210,46226,Massanassa,Valencia/València,Comunitat Valenciana,9782.0,4840.0,4942.0,,3315.0,2362.0,5677.0,,302.0,746.0,5345.0,549.0,546.0,7741.0,157.0,435.0,267.0,300.0,71.0,31.0,24.0,540.0,415.0,176.0,94.0,4865.0,3465.0,1910.0,991.0,470.0,385.0,289.0,133.0,475.0,274.0,106.0,50.0,,11.005395787944808,16.834033333333334,10.929833333333333,10.653833504624872,8.23559574468085,13.400631578947369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38.0,156.0,,,,2.0,1.0,,3.0,,20.0,3.0,5.0,4.0,,0.0
7211,46227,Meliana,Valencia/València,Comunitat Valenciana,10970.0,5376.0,5594.0,,3803.0,2839.0,6642.0,,401.0,872.0,5297.0,338.0,580.0,7650.0,162.0,366.0,204.0,398.0,76.0,20.0,11.0,627.0,478.0,211.0,125.0,4883.0,3370.0,1848.0,1000.0,261.0,176.0,93.0,53.0,500.0,262.0,62.0,24.0,,11.556741589540179,17.59540201005025,10.593955342902712,10.840753635060414,11.304865900383142,14.87938,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,8.0,,61.0,261.0,,,,11.0,3.0,12.0,7.0,9.0,8.0,1.0,8.0,2.0,,0.0
7212,46228,Millares,Valencia/València,Comunitat Valenciana,331.0,169.0,162.0,,132.0,62.0,194.0,,29.0,26.0,267.0,40.0,55.0,431.0,1.0,31.0,18.0,29.0,7.0,2.0,1.0,14.0,12.0,6.0,5.0,229.0,127.0,62.0,29.0,18.0,8.0,3.0,1.0,47.0,16.0,3.0,0.0,,13.675441595441596,17.333448275862068,9.222142857142858,12.84764192139738,14.974444444444444,15.612553191489361,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7213,46229,Miramar,Valencia/València,Comunitat Valenciana,2685.0,1371.0,1314.0,,880.0,705.0,1585.0,,184.0,242.0,1348.0,86.0,136.0,2093.0,60.0,107.0,65.0,182.0,84.0,42.0,20.0,203.0,161.0,79.0,44.0,1285.0,876.0,498.0,272.0,77.0,59.0,43.0,24.0,130.0,66.0,22.0,12.0,,11.37467955239064,14.252527472527472,10.235665024630542,10.893750972762646,8.775454545454545,14.231615384615385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7214,46230,Mislata,Valencia/València,Comunitat Valenciana,44320.0,21499.0,22821.0,,14697.0,10210.0,24907.0,,975.0,2923.0,19289.0,996.0,1175.0,26068.0,497.0,1469.0,659.0,967.0,208.0,62.0,29.0,2355.0,1847.0,946.0,548.0,17592.0,11807.0,6112.0,3229.0,741.0,485.0,297.0,161.0,995.0,511.0,137.0,66.0,,11.597139788641636,17.348386763185108,10.059842887473462,11.29238460663938,11.220715249662618,14.524040201005025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,214.0,828.0,,,,29.0,18.0,,33.0,,49.0,63.0,6.0,16.0,,4.0
7215,46231,Mogente/Moixent,Valencia/València,Comunitat Valenciana,4307.0,2159.0,2148.0,,1673.0,1030.0,2703.0,,386.0,287.0,2078.0,297.0,482.0,3736.0,68.0,177.0,162.0,379.0,68.0,23.0,14.0,185.0,119.0,46.0,22.0,1958.0,1250.0,622.0,285.0,206.0,92.0,47.0,23.0,407.0,188.0,48.0,29.0,,13.307912121212121,17.71155672823219,12.189675675675677,12.020010214504596,14.833300970873786,15.172628992628992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7216,46232,Moncada,Valencia/València,Comunitat Valenciana,22021.0,10771.0,11250.0,,7773.0,5499.0,13272.0,,874.0,1715.0,10855.0,656.0,1024.0,15612.0,328.0,828.0,423.0,866.0,236.0,81.0,51.0,1323.0,1048.0,516.0,296.0,10025.0,6871.0,3672.0,1980.0,484.0,341.0,195.0,81.0,917.0,492.0,116.0,48.0,,11.46977712902307,16.561120092378754,10.086583522297808,10.979857356608479,10.799938016528925,14.42154852780807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7217,46233,Montserrat,Valencia/València,Comunitat Valenciana,8188.0,4226.0,3962.0,,2474.0,1876.0,4350.0,,281.0,578.0,4207.0,350.0,581.0,6216.0,150.0,509.0,305.0,276.0,81.0,24.0,17.0,469.0,355.0,147.0,83.0,3936.0,2629.0,1410.0,760.0,285.0,207.0,115.0,52.0,536.0,280.0,118.0,56.0,,11.853651853152995,16.618514492753622,11.204157782515992,11.243366361788619,10.539964912280702,13.634048507462687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7218,46234,Montaverner,Valencia/València,Comunitat Valenciana,1635.0,812.0,823.0,,676.0,475.0,1151.0,,169.0,133.0,1057.0,92.0,177.0,1681.0,26.0,103.0,67.0,168.0,49.0,13.0,3.0,84.0,61.0,28.0,12.0,949.0,628.0,331.0,170.0,77.0,53.0,37.0,22.0,157.0,82.0,27.0,15.0,,12.248195286195287,16.898333333333333,11.27095238095238,11.373519494204425,10.12103896103896,14.186687898089172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7219,46235,Montesa,Valencia/València,Comunitat Valenciana,1155.0,585.0,570.0,,475.0,311.0,786.0,,132.0,76.0,610.0,60.0,179.0,1078.0,19.0,43.0,44.0,132.0,20.0,3.0,2.0,50.0,33.0,11.0,6.0,564.0,354.0,178.0,80.0,28.0,11.0,6.0,3.0,160.0,77.0,18.0,5.0,,13.567216386554621,18.284318181818183,12.7466,12.051666666666666,14.861071428571428,14.9619375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0
7220,46236,Montitxelvo/Montichelvo,Valencia/València,Comunitat Valenciana,585.0,293.0,292.0,,203.0,134.0,337.0,,41.0,73.0,351.0,34.0,90.0,619.0,13.0,41.0,28.0,41.0,10.0,2.0,1.0,40.0,28.0,10.0,2.0,314.0,191.0,94.0,51.0,16.0,9.0,5.0,0.0,80.0,39.0,10.0,1.0,,13.249169884169884,17.393414634146342,12.43425,12.363025477707007,13.393125,15.095375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7221,46237,Montroi/Montroy,Valencia/València,Comunitat Valenciana,2956.0,1568.0,1388.0,,976.0,627.0,1603.0,,133.0,193.0,1495.0,140.0,266.0,2290.0,49.0,203.0,121.0,132.0,24.0,3.0,1.0,156.0,116.0,54.0,34.0,1398.0,904.0,485.0,254.0,109.0,62.0,35.0,13.0,243.0,116.0,20.0,8.0,,12.479546322827126,17.955606060606062,10.760705128205128,11.570479256080114,12.443394495412845,15.233333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0
7222,46238,Museros,Valencia/València,Comunitat Valenciana,6596.0,3362.0,3234.0,,2329.0,1766.0,4095.0,,230.0,499.0,3590.0,286.0,436.0,5399.0,98.0,299.0,228.0,229.0,55.0,11.0,6.0,403.0,314.0,145.0,86.0,3365.0,2402.0,1330.0,694.0,232.0,173.0,110.0,64.0,383.0,187.0,71.0,37.0,,10.999311954536228,17.53004366812227,10.38545905707196,10.504133729569094,9.455086206896551,13.912819843342037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,169.0,31.0,4.0,2.0,,,,1.0,10.0,,,10.0,1.0,,1.0
7223,46239,Náquera,Valencia/València,Comunitat Valenciana,6897.0,3561.0,3336.0,,2260.0,1746.0,4006.0,,202.0,753.0,3800.0,373.0,477.0,6149.0,160.0,364.0,323.0,201.0,69.0,22.0,11.0,588.0,441.0,205.0,126.0,3604.0,2622.0,1471.0,756.0,314.0,216.0,129.0,61.0,439.0,227.0,87.0,49.0,,11.036946216955332,16.05636815920398,10.814319727891156,10.419739178690344,11.080859872611464,13.737630979498862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7224,46240,Navarrés,Valencia/València,Comunitat Valenciana,3004.0,1498.0,1506.0,,1067.0,740.0,1807.0,,413.0,204.0,1504.0,165.0,314.0,2658.0,40.0,157.0,136.0,413.0,62.0,12.0,9.0,136.0,99.0,45.0,23.0,1377.0,868.0,445.0,237.0,101.0,50.0,31.0,18.0,280.0,132.0,36.0,19.0,,13.51376910016978,18.404358353510897,11.274632352941177,11.908939724037763,13.489108910891089,14.879321428571428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7225,46241,Novelé/Novetlè,Valencia/València,Comunitat Valenciana,857.0,414.0,443.0,,328.0,254.0,582.0,,93.0,103.0,499.0,36.0,91.0,837.0,20.0,41.0,26.0,92.0,28.0,13.0,9.0,83.0,69.0,38.0,21.0,475.0,346.0,186.0,107.0,32.0,24.0,17.0,8.0,88.0,39.0,9.0,3.0,,11.449656050955413,15.777282608695652,9.02867469879518,10.441431578947368,9.669375,15.309659090909092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
7226,46242,Oliva,Valencia/València,Comunitat Valenciana,25224.0,12390.0,12834.0,,9074.0,6925.0,15999.0,,2247.0,2379.0,14218.0,953.0,1618.0,22214.0,524.0,1584.0,749.0,2234.0,694.0,253.0,130.0,1788.0,1318.0,641.0,327.0,12939.0,8126.0,4438.0,2423.0,689.0,456.0,269.0,111.0,1430.0,634.0,222.0,106.0,,12.28920813106796,16.215680393912265,10.83619686800895,11.643528866218409,11.301596516690857,14.848293706293706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,149.0,6.0,1.0,,3.0,3.0,,6.0,,2.0,11.0,8.0,2.0,,0.0
7227,46243,Olocau,Valencia/València,Comunitat Valenciana,1828.0,973.0,855.0,,479.0,364.0,843.0,,67.0,178.0,1003.0,67.0,142.0,1480.0,45.0,76.0,41.0,67.0,14.0,3.0,0.0,145.0,98.0,37.0,21.0,942.0,619.0,336.0,174.0,51.0,27.0,12.0,4.0,123.0,59.0,13.0,7.0,,12.176240713224368,17.925970149253732,11.84296551724138,11.315859872611465,13.600980392156863,15.38089430894309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7228,46244,"Olleria, l'",Valencia/València,Comunitat Valenciana,8320.0,4174.0,4146.0,,3095.0,2088.0,5183.0,,656.0,631.0,4456.0,255.0,525.0,6791.0,117.0,425.0,226.0,654.0,154.0,52.0,28.0,408.0,296.0,148.0,79.0,4145.0,2691.0,1425.0,764.0,198.0,150.0,92.0,50.0,464.0,201.0,48.0,31.0,,12.318100540363517,16.968532110091743,10.853210784313726,11.556694813027745,9.739090909090908,15.440581896551723,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,7.0,,12.0,34.0,6.0,1.0,,,,,2.0,,,,3.0,,,3.0
7229,46245,Ontinyent,Valencia/València,Comunitat Valenciana,35761.0,17658.0,18103.0,,13224.0,10451.0,23675.0,,2703.0,3115.0,19276.0,1458.0,1910.0,29155.0,549.0,1543.0,774.0,2702.0,824.0,365.0,233.0,2143.0,1635.0,853.0,489.0,17838.0,11574.0,6296.0,3375.0,1121.0,719.0,440.0,226.0,1734.0,855.0,297.0,170.0,,12.045515051830318,15.946106587712805,10.306929538030799,11.463243076578092,11.397814451382693,14.425576701268742,,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,1.0,35.0,,120.0,478.0,,,,23.0,6.0,17.0,37.0,16.0,4.0,1.0,13.0,3.0,,0.0
7230,46246,Otos,Valencia/València,Comunitat Valenciana,422.0,213.0,209.0,,179.0,101.0,280.0,,51.0,44.0,279.0,22.0,48.0,460.0,15.0,31.0,23.0,50.0,6.0,1.0,0.0,30.0,22.0,3.0,2.0,243.0,158.0,84.0,41.0,11.0,6.0,2.0,0.0,42.0,22.0,3.0,1.0,,13.238894601542416,18.8088,12.783666666666667,11.808683127572017,14.806363636363637,15.430714285714286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7231,46247,Paiporta,Valencia/València,Comunitat Valenciana,26514.0,13065.0,13449.0,,8919.0,6494.0,15413.0,,628.0,1704.0,12216.0,742.0,1174.0,17075.0,337.0,906.0,530.0,627.0,178.0,53.0,30.0,1414.0,1111.0,479.0,267.0,11482.0,7971.0,4381.0,2421.0,606.0,470.0,256.0,135.0,1022.0,557.0,185.0,92.0,,11.186796894884194,16.645614035087718,10.592256011315417,10.747095453753701,9.877722772277227,13.816829745596868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,87.0,,,,5.0,1.0,,1.0,,3.0,2.0,4.0,4.0,,0.0
7232,46248,Palma de Gandía,Valencia/València,Comunitat Valenciana,1709.0,886.0,823.0,,613.0,462.0,1075.0,,221.0,191.0,1017.0,95.0,155.0,1851.0,36.0,98.0,79.0,221.0,55.0,11.0,5.0,134.0,96.0,40.0,23.0,925.0,572.0,321.0,158.0,63.0,39.0,29.0,16.0,146.0,75.0,21.0,9.0,,12.381113127646703,17.279819004524885,11.64589552238806,11.762897297297297,11.14063492063492,14.743493150684932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
7233,46249,Palmera,Valencia/València,Comunitat Valenciana,1018.0,515.0,503.0,,371.0,303.0,674.0,,103.0,122.0,572.0,40.0,97.0,992.0,25.0,35.0,20.0,99.0,46.0,21.0,13.0,100.0,74.0,30.0,15.0,547.0,371.0,218.0,115.0,32.0,23.0,15.0,5.0,85.0,55.0,20.0,11.0,,11.591391304347827,13.868585858585858,11.3354,10.918427787934187,10.588125,12.77670588235294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0
